Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
The Flying Zebra,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107006182/the-flying-zebra,3.4,-1,Boulder,V4,1,,37.41844,-118.45269,,V4,
War Drum,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106052578/war-drum,2.0,-1,Boulder,V4,1,,37.41844,-118.45269,,V4,
Serengeti,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106052564/serengeti,3.3,-1,Boulder,V5,1,15.0,37.41844,-118.45269,,V5,
Bleached Bones,Bleached Bones Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106052632/bleached-bones,2.8,-1,Boulder,V4,1,,37.4185,-118.45253,,V4,
Cilley Mantel,Cilley Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106326694/cilley-mantel,1.8,-1,Boulder,V0,1,10.0,37.41847,-118.45248,,V0,
Circle of Life,Cilley Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106326679/circle-of-life,2.3,-1,Boulder,V0+,1,10.0,37.41847,-118.45248,,V0+,
Born Lippy on the Isles of Cilley,Cilley Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106326703/born-lippy-on-the-isles-of-cilley,2.0,-1,Boulder,V2,1,15.0,37.41847,-118.45248,,V2,
Ghetto Justice,Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106326737/ghetto-justice,1.4,-1,Boulder,V0+,1,10.0,37.41857,-118.45256,,V0+,
Hector,Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106326730/hector,1.0,-1,Boulder,V3,1,10.0,37.41857,-118.45256,,V3,
Soweto Boulder | 5538,Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106055538/soweto-boulder-5538,3.1,-1,Boulder,V4,1,,37.41857,-118.45256,,V4,
I'll Never Be A Veteran,Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106326722/ill-never-be-a-veteran,2.0,-1,Boulder,V4,1,12.0,37.41857,-118.45256,,V4,
It's Raining Razorblades,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106953956/its-raining-razorblades,1.0,-1,Boulder,V1,1,15.0,37.41855,-118.45283,,V1,
Nookie,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106953967/nookie,1.0,-1,Boulder,V1,1,10.0,37.41855,-118.45283,,V1,
Razorblade Halloween,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106953947/razorblade-halloween,1.5,-1,Boulder,V3,1,12.0,37.41855,-118.45283,,V3,
Karma,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106952969/karma,3.1,-1,Boulder,V6+,1,12.0,37.41855,-118.45283,,V6+,
Don't Forget the Lube,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114104175/dont-forget-the-lube,3.0,-1,Boulder,V10,1,11.0,37.41855,-118.45283,,V10,
"Giggle, Giggle","Giggle, Giggle Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California",https://www.mountainproject.com/route/107003633/giggle-giggle,2.4,-1,Boulder,V3-,1,12.0,37.41845,-118.45234,,V3-,
Problem A,Slab Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111470673/problem-a,1.0,-1,Boulder,V0,1,10.0,37.41827,-118.45276,,V0,
Problem B,Slab Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111470685/problem-b,2.1,-1,Boulder,V1,1,10.0,37.41827,-118.45276,,V1,
Problem A,Crispin Waddy Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111470725/problem-a,1.5,-1,Boulder,V1,1,10.0,37.4183,-118.45297,,V1,
Crispin Waddy,Crispin Waddy Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111470713/crispin-waddy,2.3,-1,Boulder,V6,1,12.0,37.4183,-118.45297,,V6,
Crimpanzee,Chimpanzee Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111470751/crimpanzee,1.0,-1,Boulder,V6,1,15.0,37.41816,-118.45296,,V6,
Hematoma,Chimpanzee Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111470757/hematoma,2.7,-1,Boulder,V6 PG13,1,18.0,37.41816,-118.45296,,V6,PG13
Future Planet of Style,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086659/future-planet-of-style,1.3,-1,Boulder,V0-,1,10.0,37.41898,-118.45339,,V0-,
Amphibian / Junkyard,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086670/amphibian-junkyard,2.1,-1,Boulder,V0+,1,12.0,37.41898,-118.45339,,V0+,
Problem A,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111480940/problem-a,1.0,-1,Boulder,V1-,1,8.0,37.41898,-118.45339,,V1-,
Don't Box Me In,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086665/dont-box-me-in,1.5,-1,Boulder,V1,1,10.0,37.41898,-118.45339,,V1,
Slight Inducement,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086687/slight-inducement,3.0,-1,Boulder,V1,1,12.0,37.41898,-118.45339,,V1,
Secret to Success,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086677/secret-to-success,2.6,-1,Boulder,V1+,1,12.0,37.41898,-118.45339,,V1+,
Slight Inducement Right,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086693/slight-inducement-right,2.6,-1,Boulder,V2,1,15.0,37.41898,-118.45339,,V2,
In-between,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/109140038/in-between,2.5,-1,Boulder,V3,1,15.0,37.41898,-118.45339,,V3,
Problem 1,Blight Induced Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106086702/problem-1,0.5,-1,Boulder,V3-,1,,37.41896,-118.45364,,V3-,
Painless,Less Of An Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106331243/painless,1.5,-1,Boulder,V0-,1,,37.41896,-118.45364,,V0-,
Blameless,Less Of An Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106331254/blameless,2.2,-1,Boulder,V0-,1,12.0,37.41896,-118.45364,,V0-,
Shameless,Less Of An Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106331264/shameless,1.3,-1,Boulder,V0-,1,12.0,37.41896,-118.45364,,V0-,
"Radio, Radio",Less Of An Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/201660538/radio-radio,1.0,-1,Boulder,V0-,1,,37.41896,-118.45364,,V0-,
Andrew's Arête,Stimulus Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/110129921/andrews-arete,2.0,-1,Boulder,V1,1,13.0,37.41897,-118.45439,,V1,
Name Tag,Stimulus Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/110129915/name-tag,2.0,-1,Boulder,V3,1,12.0,37.41897,-118.45439,,V3,
Bitter Lander Cowboys,Cry Baby Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111480971/bitter-lander-cowboys,1.0,-1,Boulder,V0-,1,15.0,37.41919,-118.45364,,V0-,
Lady Chatterley's Toy Boy,Cry Baby Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111481003/lady-chatterleys-toy-boy,1.0,-1,Boulder,V0+,1,12.0,37.41919,-118.45364,,V0+,
Foreplay,Cry Baby Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123796885/foreplay,1.0,-1,Boulder,V0+ PG13,1,12.0,37.41919,-118.45364,,V0+,PG13
Cry Baby,Cry Baby Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111480977/cry-baby,0.0,-1,Boulder,V2 PG13,1,15.0,37.41919,-118.45364,,V2,PG13
Gamekeeper Clifford,Cry Baby Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111480995/gamekeeper-clifford,2.0,-1,Boulder,V4,1,15.0,37.41919,-118.45364,,V4,
Don't Be A Cry Baby,Cry Baby Buttress > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111481114/dont-be-a-cry-baby,2.0,-1,Boulder,V0,1,15.0,37.41925,-118.45372,,V0,
Mongol Hordes,The Citadel > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123803487/mongol-hordes,-1.0,-1,Boulder,V0,1,10.0,37.41919,-118.4536,,V0,
My Last Boyfriend...,The Citadel > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123803503/my-last-boyfriend,-1.0,-1,Boulder,V0,1,10.0,37.41919,-118.4536,,V0,
I Want a Guy....Who Appreciates Me and Buys Me Nice Underwear!,The Citadel > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123803494/i-want-a-guywho-appreciates-me-and-buys-me-nice-underwear,-1.0,-1,Boulder,V0+,1,10.0,37.41919,-118.4536,,V0+,
Killing Fields,The Citadel > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123803545/killing-fields,-1.0,-1,Boulder,V0+,1,10.0,37.41919,-118.4536,,V0+,
Frontal Assault,The Citadel > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123803518/frontal-assault,-1.0,-1,Boulder,V1,1,10.0,37.41919,-118.4536,,V1,
Shaker,The Citadel > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123803531/shaker,-1.0,-1,Boulder,V2,1,10.0,37.41919,-118.4536,,V2,
Split Melon,Split Melon Right Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996253/split-melon,1.3,-1,Boulder,V0-,1,,37.41706,-118.45061,,V0-,
Fractured Personality,Split Melon Right Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996259/fractured-personality,1.7,-1,Boulder,V0,1,,37.41706,-118.45061,,V0,
Bear,Split Melon Right Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114170994/bear,2.0,-1,Boulder,V2-3,1,14.0,37.41706,-118.45061,,V2-3,
Safesurfer,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108091202/safesurfer,2.4,-1,Boulder,V3,1,10.0,37.41701,-118.45087,,V3,
Son of Claudius Rufus,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107007903/son-of-claudius-rufus,2.9,-1,Boulder,V5,1,,37.41701,-118.45087,,V5,
Son of Safesurfer,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114170968/son-of-safesurfer,2.3,-1,Boulder,V6,1,17.0,37.41701,-118.45087,,V6,
Froz,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108730377/froz,2.3,-1,Boulder,V7,1,10.0,37.41701,-118.45087,,V7,
Super Froz,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111693593/super-froz,3.0,-1,Boulder,V9,1,,37.41701,-118.45087,,V9,
Weak as Piss,Coors Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107864789/weak-as-piss,1.0,-1,Boulder,V-easy,1,,37.41689,-118.4507,,,
Coors Is Light,Coors Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107461234/coors-is-light,2.1,-1,Boulder,V2,1,,37.41689,-118.4507,,V2,
Pottenger's Wish List,Coors Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107864799/pottengers-wish-list,2.2,-1,Boulder,V3,1,,37.41689,-118.4507,,V3,
Golden,Timmy Taylor's Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114153397/golden,1.0,-1,Boulder,V0-,1,12.0,37.41682,-118.45066,,V0-,
Landlord,Timmy Taylor's Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114153388/landlord,1.0,-1,Boulder,V0+,1,12.0,37.41682,-118.45066,,V0+,
Old Peculiar,Timmy Taylor's Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114153375/old-peculiar,1.5,-1,Boulder,V1,1,8.0,37.41682,-118.45066,,V1,
Best Bitter,Timmy Taylor's Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114153355/best-bitter,2.0,-1,Boulder,V2,1,8.0,37.41682,-118.45066,,V2,
De Nile,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107915096/de-nile,2.0,-1,Boulder,V1,1,,37.41873,-118.45395,,V1,
the_sphinx,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107814380/the-sphinx,3.0,-1,Boulder,V2,1,20.0,37.41873,-118.45395,,V2,
Sexual Camel,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107915091/sexual-camel,3.2,-1,Boulder,V2,1,12.0,37.41873,-118.45395,,V2,
Silly Hipster,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108056805/silly-hipster,2.0,-1,Boulder,V2,1,10.0,37.41873,-118.45395,,V2,
Tunnel Vision,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108152988/tunnel-vision,3.0,-1,Boulder,V2+,1,12.0,37.41873,-118.45395,,V2+,
